AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Ano Catalogo Oferecimento;Indicador Quinzenal;Vagas Oferecidas;Total Matriculados;Situacao Oferecimento;Horario Oferecimento;Permite Realocacao
2014;1;S;CE391;G;A  ;2014;0;37;37;0;D;S
2014;1;S;CE391;G;B  ;2014;0;37;37;0;D;S
2014;1;S;CE391;G;C  ;2014;0;23;23;0;N;S
2014;1;S;CE423;G;C  ;2014;0;19;34;0;N;N
2014;1;S;CE442;G;A  ;2014;0;17;17;0;D;S
2014;1;S;CE442;G;B  ;2014;0;27;33;0;D;S
2014;1;S;CE462;G;C  ;2014;0;40;41;0;N;S
2014;1;S;CE482;G;C  ;2014;0;41;44;0;N;S
2014;1;S;CE491;G;C  ;2014;0;23;23;0;N;S
2014;1;S;AP836;G;E  ;2014;0;4;0;0;I;N
2014;1;S;CE562;G;A  ;2014;0;47;46;0;D;S
2014;1;S;CE571;G;A  ;2009;0;0;0;0;D;S
2014;1;S;AP836;G;F  ;2014;0;4;1;0;I;N
2014;1;S;CE572;G;A  ;2014;0;35;35;0;D;S
2014;1;S;CE572;G;B  ;2014;0;35;35;0;D;S
2014;1;S;CE572;G;C  ;2014;0;40;40;0;N;S
2014;1;S;AP836;G;I  ;2014;0;4;0;0;I;N
2014;1;S;CE582;G;A  ;2014;0;49;47;0;D;S
2014;1;S;CE591;G;A  ;2014;0;30;35;0;D;S
2014;1;S;CE591;G;B  ;2014;0;29;35;0;D;S
2014;1;S;CE592;G;C  ;2014;0;35;36;0;N;N
2014;1;S;CE593;G;A  ;2014;0;47;21;0;D;N
2014;1;S;AP836;G;K  ;2014;0;4;0;0;I;N
2014;1;S;AP836;G;L  ;2014;0;4;2;0;I;N
2014;1;S;AP836;G;M  ;2014;0;4;1;0;I;N
2014;1;S;AP836;G;P  ;2014;0;4;0;0;I;N
2014;1;S;CE652;G;C  ;2014;0;20;7;0;N;S
2014;1;S;CE653;G;C  ;2014;0;20;23;0;N;N
2014;1;S;CE654;G;A  ;2014;0;20;15;0;D;S
2014;1;S;CE671;G;A  ;2014;0;33;33;0;D;S
2014;1;S;CE671;G;B  ;2014;0;33;32;0;D;S
2014;1;S;CE672;G;C  ;2014;0;25;35;0;N;N
2014;1;S;CE682;G;C  ;2014;0;48;48;0;N;N
2014;1;S;CE690;G;C  ;2009;0;5;5;0;N;S
2014;1;S;CE725;G;A  ;2014;0;10;30;0;D;N
2014;1;S;CE725;G;C  ;2014;0;10;20;0;D;N
2014;1;S;CE725;G;E  ;2014;0;10;7;0;D;N
2014;1;S;CE730;G;A  ;2014;0;44;44;0;D;S
2014;1;S;CE730;G;C  ;2014;0;53;53;0;N;S
2014;1;S;CE731;G;C  ;2014;0;12;12;0;N;N
2014;1;S;CE738;G;C  ;2014;0;50;55;0;N;S
2014;1;S;CE738;G;D  ;2014;0;45;45;0;D;S
2014;1;S;CE738;G;E  ;2014;0;52;52;0;N;S
2014;1;S;CE738;G;G  ;2014;0;50;53;0;N;S
2014;1;S;AP836;G;R  ;2014;0;4;0;0;I;N
2014;1;S;CE752;G;D  ;2009;0;5;5;0;N;S
2014;1;S;CE753;G;C  ;2014;0;20;19;0;N;S
2014;1;S;CE791;G;B  ;2014;0;27;27;0;D;S
2014;1;S;CE791;G;C  ;2014;0;30;33;0;N;S
2014;1;S;CE792;G;A  ;2014;0;30;30;0;D;N
2014;1;S;CE838;G;A  ;2014;0;40;55;0;D;S
2014;1;S;CE839;G;C  ;2014;0;22;22;0;N;S
2014;1;S;CE851;G;A  ;2009;0;27;22;0;D;S
2014;1;S;CE853;G;D  ;2000;0;42;48;0;N;S
2014;1;S;CE856;G;C  ;2014;0;0;0;0;N;S
2014;1;S;CE857;G;C  ;2014;0;20;6;0;N;S
2014;1;S;CE858;G;C  ;2014;0;20;28;0;N;N
2014;1;S;CE860;G;C  ;2014;0;20;35;0;D;N
2014;1;S;CE872;G;A  ;2014;0;20;2;0;D;S
2014;1;S;CE900;G;A  ;2014;0;19;1;0;D;S
2014;1;S;CE901;G;C  ;2009;0;20;6;0;N;N
2014;1;S;CE906;G;C  ;2012;0;0;0;0;N;N
2014;1;S;CE907;G;C  ;2012;0;20;2;0;D;N
2014;1;S;CE908;G;C  ;2012;0;20;5;0;N;N
2014;1;S;CE912;G;C  ;2009;0;4;4;0;N;S
2014;1;S;CE913;G;C  ;2009;0;12;12;0;N;S
2014;1;S;CG702;G;A  ;2014;0;90;69;0;N;S
2014;1;S;GL701;G;C  ;2014;0;5;7;0;I;N
2014;1;S;CG800;G;A  ;2014;0;90;88;0;N;S
2014;1;S;CN003;G;A  ;2014;0;0;0;0;D;N
2014;1;S;CN014;G;A  ;2014;0;0;0;0;D;N
2014;1;S;GL701;G;D  ;2014;0;5;5;0;I;N
2014;1;S;GL701;G;E  ;2014;0;5;6;0;I;N
2014;1;S;GL701;G;F  ;2014;0;5;5;0;I;N
2014;1;S;CP034;G;A  ;2014;0;60;36;0;D;N
2014;1;S;GL701;G;G  ;2014;0;5;8;0;I;N
2014;1;S;CP102;G;A  ;2014;0;63;66;0;D;N
2014;1;S;CP103;G;A  ;2014;0;63;66;0;D;N
2014;1;S;GL701;G;H  ;2014;0;5;8;0;I;N
2014;1;S;GL701;G;I  ;2014;0;0;0;0;I;N
2014;1;S;CP303;G;A  ;2014;0;25;3;0;D;S
2014;1;S;GL701;G;J  ;2014;0;5;8;0;I;N
2014;1;S;CP401;G;A  ;2014;0;60;49;0;D;S
2014;1;S;GL701;G;K  ;2014;0;5;7;0;I;N
2014;1;S;CP501;G;A  ;2014;0;60;55;0;D;S
2014;1;S;CP502;G;A  ;2014;0;60;53;0;D;S
2014;1;S;CP503;G;A  ;2014;0;60;52;0;D;S
2014;1;S;GL701;G;L  ;2014;0;5;8;0;I;N
2014;1;S;CP701;G;A  ;2014;0;60;49;0;D;S
2014;1;S;CP702;G;A  ;2014;0;60;35;0;D;S
2014;1;S;CP703;G;A  ;2014;0;60;39;0;D;S
2014;1;S;CP704;G;A  ;2014;0;60;43;0;D;S
2014;1;S;CP705;G;A  ;2014;0;60;34;0;I;S
2014;1;S;CP803;G;A  ;2014;0;30;13;0;I;N
2014;1;S;CP804;G;A  ;2014;0;30;14;0;D;N
2014;1;S;F 014;G;A  ;2014;0;30;2;0;D;N
2014;1;S;AP836;G;S  ;2014;0;4;1;0;I;N
2014;1;S;CS017;G;B  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;C  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;D  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;E  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;F  ;2014;0;0;0;0;D;N
2014;1;S;AP836;G;T  ;2014;0;4;0;0;I;N
2014;1;S;CS017;G;H  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;I  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;J  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;L  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;M  ;2014;0;0;0;0;D;N
2014;1;S;CS017;G;N  ;2014;0;0;0;0;D;N
2014;1;S;CS020;G;A  ;2014;0;20;13;0;D;S
2014;1;S;CS025;G;A  ;2014;0;15;7;0;D;N
2014;1;S;CS026;G;A  ;2014;0;30;30;0;D;N
2014;1;S;CS027;G;A  ;2014;0;15;12;0;D;N
2014;1;S;CV422;G;%  ;2014;0;999;0;2;I;N
2014;1;S;CV811;G;#  ;2014;0;999;10;1;I;N
2014;1;S;CS032;G;A  ;2014;0;1;1;0;D;N
2014;1;S;CS032;G;B  ;2014;0;1;1;0;D;N
2014;1;S;CS032;G;C  ;2014;0;1;0;0;D;N
2014;1;S;CS032;G;D  ;2014;0;1;1;0;D;N
2014;1;S;CS032;G;F  ;2014;0;0;0;0;D;N
2014;1;S;CS032;G;G  ;2014;0;1;1;0;D;N
2014;1;S;CS032;G;H  ;2014;0;1;0;0;D;N
2014;1;S;CS032;G;I  ;2014;0;1;0;0;D;N
2014;1;S;CS032;G;J  ;2014;0;1;0;0;D;N
2014;1;S;CS032;G;L  ;2014;0;1;0;0;D;N
2014;1;S;CS032;G;O  ;2014;0;1;1;0;D;N
2014;1;S;CS032;G;P  ;2014;0;1;0;0;D;N
2014;1;S;CS032;G;T  ;2014;0;1;0;0;D;N
2014;1;S;CS039;G;A  ;2014;0;30;28;0;D;N
2014;1;S;CV812;G;#  ;2014;0;999;3;1;I;N
2014;1;S;CS041;G;A  ;2014;0;20;36;0;D;N
2014;1;S;CV411;G;#  ;2014;0;999;7;1;I;N
2014;1;S;CV612;G;#  ;2014;0;999;5;1;I;N
2014;1;S;CS044;G;A  ;2014;0;20;20;0;D;S
2014;1;S;CS093;G;A  ;2014;0;120;98;0;D;S
2014;1;S;CS100;G;A  ;2014;0;45;41;0;D;N
2014;1;S;CS101;G;A  ;2014;0;34;34;0;D;N
2014;1;S;CS102;G;A  ;2014;0;35;35;0;D;N
2014;1;S;CS103;G;A  ;2014;0;40;40;0;D;N
2014;1;S;CS104;G;A  ;2014;0;35;37;0;D;N
2014;1;S;CS105;G;A  ;2014;0;34;34;0;D;N
2014;1;S;CS300;G;A  ;2014;0;30;25;0;D;N
2014;1;S;CS301;G;A  ;2014;0;35;35;0;D;N
2014;1;S;CS302;G;A  ;2014;0;35;33;0;D;N
2014;1;S;CS303;G;A  ;2014;0;30;27;0;D;N
2014;1;S;CS304;G;A  ;2014;0;37;37;0;D;N
2014;1;S;CS305;G;A  ;2014;0;30;30;0;D;N
2014;1;S;CS306;G;A  ;2014;0;32;29;0;D;N
2014;1;S;CS500;G;A  ;2014;0;45;45;0;D;N
2014;1;S;CS502;G;A  ;2014;0;35;42;0;D;N
2014;1;S;CS503;G;A  ;2014;0;30;34;0;D;N
2014;1;S;CS800;G;A  ;2014;0;10;11;0;D;N
2014;1;S;CV002;G;A  ;2014;0;30;14;0;D;N
2014;1;S;CV621;G;%  ;2014;0;999;5;2;I;N
2014;1;S;LA167;G;D  ;2014;0;22;0;0;D;N
2014;1;S;LA217;G;B  ;2014;0;22;0;0;D;N
2014;1;S;LA267;G;C  ;2014;0;22;0;0;D;N
2014;1;S;CV035;G;A  ;2014;0;20;1;0;D;S
2014;1;S;CV036;G;A  ;2010;0;0;0;0;D;S
2014;1;S;CV068;G;A  ;2014;0;40;18;0;D;S
2014;1;S;CV073;G;A  ;2014;0;20;13;0;D;S
2014;1;S;CV076;G;A  ;2014;0;20;11;0;D;S
2014;1;S;CV081;G;A  ;2014;0;20;12;0;D;S
2014;1;S;CV086;G;A  ;2014;0;20;6;0;D;N
2014;1;S;LA317;G;B  ;2014;0;22;0;0;D;N
2014;1;S;LA317;G;C  ;2014;0;22;0;0;N;N
2014;1;S;CV101;G;A  ;2014;0;43;43;0;D;S
2014;1;S;CV101;G;B  ;2014;0;43;43;0;D;S
2014;1;S;CV111;G;A  ;2014;0;45;45;0;D;S
2014;1;S;CV141;G;A  ;2014;0;90;86;0;D;S
2014;1;S;CV151;G;A  ;2014;0;90;86;0;D;S
2014;1;S;CV301;G;A  ;2014;0;99;81;0;D;S
2014;1;S;CV311;G;A  ;2014;0;41;40;0;D;S
2014;1;S;CV311;G;B  ;2014;0;41;41;0;D;S
2014;1;S;CV312;G;A  ;2014;0;39;39;0;D;S
2014;1;S;CV312;G;B  ;2014;0;40;40;0;D;S
2014;1;S;CV321;G;A  ;2014;0;29;29;0;D;S
2014;1;S;CV321;G;B  ;2014;0;29;29;0;D;S
2014;1;S;CV321;G;C  ;2014;0;27;27;0;D;S
2014;1;S;CV323;G;A  ;2014;0;30;17;0;D;S
2014;1;S;CV332;G;A  ;2014;0;44;44;0;D;S
2014;1;S;CV332;G;B  ;2014;0;45;45;0;D;S
2014;1;S;CV351;G;A  ;2014;0;88;81;0;D;S
2014;1;S;CV501;G;A  ;2014;0;35;35;0;D;S
2014;1;S;CV501;G;B  ;2014;0;38;38;0;D;S
2014;1;S;CV511;G;A  ;2014;0;41;41;0;D;S
2014;1;S;CV511;G;B  ;2014;0;40;40;0;D;S
2014;1;S;CV521;G;A  ;2014;0;46;47;0;D;S
2014;1;S;CV521;G;B  ;2014;0;46;50;0;D;S
2014;1;S;CV522;G;A  ;2014;0;84;73;0;D;S
2014;1;S;CV531;G;A  ;2014;0;38;38;0;D;S
2014;1;S;CV531;G;B  ;2014;0;39;39;0;D;S
2014;1;S;CV532;G;A  ;2014;0;42;42;0;D;S
2014;1;S;CV532;G;B  ;2014;0;42;42;0;D;S
2014;1;S;CV541;G;A  ;2014;0;97;78;0;D;S
2014;1;S;CV701;G;A  ;2014;0;34;34;0;D;S
2014;1;S;CV701;G;B  ;2014;0;33;33;0;D;N
2014;1;S;CV702;G;A  ;2014;0;29;29;0;D;S
2014;1;S;CV702;G;B  ;2014;0;29;26;0;D;S
2014;1;S;CV712;G;A  ;2014;0;36;36;0;D;S
2014;1;S;CV712;G;B  ;2014;0;35;35;0;D;S
2014;1;S;CV713;G;A  ;2014;0;31;31;0;D;S
2014;1;S;CV713;G;B  ;2014;0;32;32;0;D;S
2014;1;S;CV714;G;A  ;2014;0;32;32;0;D;S
2014;1;S;CV714;G;B  ;2014;0;32;32;0;D;S
2014;1;S;CV721;G;A  ;2014;0;60;60;0;D;S
2014;1;S;CV622;G;#  ;2014;0;999;5;1;I;N
2014;1;S;CV722;G;A  ;2014;0;56;56;0;D;S
2014;1;S;CV741;G;A  ;2014;0;72;49;0;D;S
2014;1;S;LA222;G;T  ;2014;0;30;19;0;D;N
2014;1;S;LA112;G;F  ;2014;0;22;15;0;D;N
2014;1;S;CV904;G;A  ;2014;0;30;23;0;D;N
2014;1;S;CV910;G;A  ;2014;0;20;15;0;D;S
2014;1;S;CV911;G;A  ;2014;0;20;16;0;D;S
2014;1;S;CV912;G;A  ;2014;0;20;13;0;D;S
2014;1;S;CV913;G;A  ;2014;0;20;15;0;D;S
2014;1;S;CV916;G;A  ;2014;0;20;11;0;D;S
2014;1;S;CV920;G;A  ;2014;0;20;10;0;D;S
2014;1;S;CV921;G;A  ;2014;0;20;19;0;D;S
2014;1;S;CV922;G;A  ;2014;0;30;21;0;D;S
2014;1;S;HZ956;G;H  ;2014;0;10;0;0;I;N
2014;1;S;LA167;G;C  ;2014;0;22;0;0;D;N
2014;1;S;CV930;G;A  ;2014;0;20;13;0;D;S
2014;1;S;CV932;G;A  ;2014;0;20;6;0;D;N
2014;1;S;CV933;G;A  ;2014;0;20;9;0;D;S
2014;1;S;CV934;G;A  ;2014;0;0;0;0;D;S
2014;1;S;CV936;G;A  ;2014;0;20;11;0;D;N
2014;1;S;CV941;G;A  ;2014;0;6;6;0;D;N
2014;1;S;CV942;G;A  ;2014;0;20;3;0;D;N
2014;1;S;CV945;G;A  ;2014;0;20;5;0;D;S
2014;1;S;CV950;G;A  ;2010;0;1;2;0;I;N
2014;1;S;CV950;G;AA ;2010;0;1;0;0;I;N
2014;1;S;CV950;G;AB ;2010;0;1;0;0;I;N
2014;1;S;CV950;G;AC ;2010;0;1;0;0;I;N
2014;1;S;CV950;G;AD ;2010;0;1;0;0;I;N
2014;1;S;CV950;G;AE ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AF ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AG ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AH ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AI ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AJ ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AK ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AL ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AM ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AN ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AO ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AP ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AQ ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AR ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AS ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AT ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AU ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AV ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AW ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AX ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AY ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;AZ ;2010;0;0;0;0;I;N
2014;1;S;CV950;G;B  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;C  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;D  ;2010;0;1;3;0;I;N
2014;1;S;CV950;G;E  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;F  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;G  ;2010;0;1;2;0;I;N
2014;1;S;CV950;G;H  ;2010;0;1;2;0;I;N
2014;1;S;CV950;G;I  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;J  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;K  ;2010;0;1;2;0;I;N
2014;1;S;CV950;G;L  ;2010;0;1;2;0;I;N
2014;1;S;CV950;G;M  ;2010;0;1;4;0;I;N
2014;1;S;CV950;G;N  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;O  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;P  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;Q  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;R  ;2010;0;1;3;0;I;N
2014;1;S;CV950;G;S  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;T  ;2010;0;1;2;0;I;N
2014;1;S;CV950;G;U  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;V  ;2010;0;1;1;0;I;N
2014;1;S;CV950;G;W  ;2010;0;1;0;0;I;N
2014;1;S;CV950;G;X  ;2010;0;1;0;0;I;N
2014;1;S;CV950;G;Y  ;2010;0;1;0;0;I;N
2014;1;S;CV950;G;Z  ;2010;0;1;0;0;I;N
2014;1;S;CV951;G;A  ;2014;0;30;35;0;I;S
2014;1;S;CV952;G;A  ;2014;0;1;1;0;I;S
2014;1;S;CV952;G;AA ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AB ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AC ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AD ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AE ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AF ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AG ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AH ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AI ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AJ ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AK ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AL ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AM ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AN ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AO ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AP ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AQ ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AR ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AS ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AT ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AU ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AV ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AW ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AX ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AY ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;AZ ;2014;0;0;0;0;I;S
2014;1;S;CV952;G;B  ;2014;0;1;1;0;I;S
2014;1;S;CV952;G;C  ;2014;0;1;1;0;I;S
2014;1;S;CV952;G;D  ;2014;0;1;1;0;I;S
2014;1;S;CV952;G;E  ;2014;0;1;1;0;I;S
2014;1;S;CV952;G;F  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;G  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;H  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;I  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;J  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;K  ;2014;0;1;1;0;I;S
2014;1;S;CV952;G;L  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;M  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;N  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;O  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;P  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;Q  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;R  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;S  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;T  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;U  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;V  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;W  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;X  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;Y  ;2014;0;1;0;0;I;S
2014;1;S;CV952;G;Z  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;A  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;AA ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;AB ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;AC ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;AD ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;AE ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AF ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AG ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AH ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AI ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AJ ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AK ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AL ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AM ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AN ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AO ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AP ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AQ ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AR ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AS ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AT ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AU ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AV ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AX ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AY ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;AZ ;2014;0;0;0;0;I;S
2014;1;S;CV953;G;B  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;C  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;D  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;E  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;F  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;G  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;H  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;I  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;J  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;K  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;L  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;M  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;N  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;O  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;P  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;Q  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;R  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;S  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;T  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;U  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;V  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;W  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;X  ;2014;0;1;0;0;I;S
2014;1;S;CV953;G;Y  ;2014;0;1;1;0;I;S
2014;1;S;CV953;G;Z  ;2014;0;1;1;0;I;S
2014;1;S;DB011;G;A  ;2014;0;45;45;0;D;S
2014;1;S;DB011;G;B  ;2014;0;45;40;0;D;S
2014;1;S;DC502;G;A  ;2001;0;15;3;0;D;S
2014;1;S;DM051;G;B  ;2014;0;45;34;0;D;N
2014;1;S;DM052;G;A  ;2014;0;90;77;0;D;S
2014;1;S;DM057;G;A  ;2014;0;45;43;0;D;N
2014;1;S;DO121;G;A  ;2014;0;20;1;0;I;N
2014;1;S;TA513;G;C  ;2014;0;29;24;0;N;S
2014;1;S;GL701;G;M  ;2014;0;5;6;0;I;N
2014;1;S;TA009;G;48 ;2014;0;2;1;0;D;N
2014;1;S;DC702;G;A  ;2001;0;15;9;0;D;S
2014;1;S;DC702;G;B  ;2001;0;10;9;0;D;S
2014;1;S;DC702;G;C  ;2001;0;10;9;0;D;S
2014;1;S;DC702;G;D  ;2001;0;10;9;0;D;S
2014;1;S;DC702;G;E  ;2001;0;10;8;0;D;S
2014;1;S;DC702;G;F  ;2001;0;10;8;0;D;S
2014;1;S;DC702;G;G  ;2001;0;10;8;0;D;S
2014;1;S;DC702;G;H  ;2001;0;10;8;0;D;S
2014;1;S;DC802;G;A  ;2012;0;5;0;0;D;S
2014;1;S;DM011;G;A  ;2014;0;45;45;0;D;S
2014;1;S;DM011;G;B  ;2014;0;45;40;0;D;S
2014;1;S;DM012;G;A  ;2014;0;90;85;0;D;S
2014;1;S;DM013;G;A  ;2014;0;45;45;0;D;S
2014;1;S;DM013;G;B  ;2014;0;45;40;0;D;S
2014;1;S;DM031;G;A  ;2014;0;45;40;0;D;N
2014;1;S;DM031;G;B  ;2014;0;45;35;0;D;N
2014;1;S;DM032;G;A  ;2014;0;90;75;0;D;N
2014;1;S;DM033;G;A  ;2014;0;45;41;0;D;N
2014;1;S;DM033;G;B  ;2014;0;45;34;0;D;N
2014;1;S;DM034;G;A  ;2014;0;45;45;0;D;N
2014;1;S;DM035;G;A  ;2014;0;45;41;0;D;N
2014;1;S;DM035;G;B  ;2014;0;45;34;0;D;N
2014;1;S;DM036;G;A  ;2014;0;45;42;0;D;N
2014;1;S;DM036;G;B  ;2014;0;45;34;0;D;N
2014;1;S;DO102;G;A  ;2003;0;20;0;0;I;S
2014;1;S;DO105;G;A  ;2002;0;10;4;0;I;S
2014;1;S;DO113;G;A  ;2014;0;10;0;0;D;S
2014;1;S;DO115;G;A  ;2014;0;10;1;0;I;S
2014;1;S;DO116;G;A  ;2014;0;10;9;0;I;S
2014;1;S;DO118;G;A  ;2014;0;20;10;0;I;N
2014;1;S;DO216;G;A  ;2014;0;10;0;0;I;S
2014;1;S;DO302;G;A  ;2014;0;10;0;0;I;S
2014;1;S;DP512;G;A  ;2012;0;50;4;0;D;S
2014;1;S;TA009;G;50 ;2014;0;2;1;0;D;N
2014;1;S;DP521;G;A  ;2012;0;50;6;0;D;S
2014;1;S;GL701;G;N  ;2014;0;5;7;0;I;N
